season,date,round,homeTeam,awayTeam,startTimeLocal,venue,quarter,teamName,scoreType,playerName,scoreTime_mmss,scoreTime_secInQtr,scorePoints,homeTeamPoints,awayTeamPoints,homeTeamRunningScore,awayTeamRunningScore,matchID,Q1_s,Q2_s,Q3_s,Q4_s,gameDuration_s,Q1Q2_s,Q1Q2Q3_s,scoreTime_seconds,scoreTime_pct,homeTeamFinalScore,awayTeamFinalScore,homeMinusAwayScore,homeTeamResult,winningTeam,losingTeam
2016,26/03/2016,1,Melbourne,Greater Western Sydney,1:40,M.C.G.,4,Greater Western Sydney,Behind,Toby Greene,26M 27S,1587,1,0,1,80,72,2016-03-26_R1_Melbourne-v-Greater Western Sydney,1771,1803,1711,1750,7035,3574,5285,6872,97.7,80,78,2,Win,Melbourne,Greater Western Sydney
2016,26/03/2016,1,Melbourne,Greater Western Sydney,1:40,M.C.G.,4,Greater Western Sydney,Goal,Toby Greene,28M 9S,1689,6,0,6,80,78,2016-03-26_R1_Melbourne-v-Greater Western Sydney,1771,1803,1711,1750,7035,3574,5285,6974,99.1,80,78,2,Win,Melbourne,Greater Western Sydney
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,1,Essendon,Goal,David Zaharakis,1M 57S,117,6,0,6,0,6,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,117,1.7,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,1,Gold Coast,Goal,Touk Miller,3M 17S,197,6,6,0,6,6,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,197,2.8,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,1,Gold Coast,Goal,Jack Martin,5M 9S,309,6,6,0,12,6,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,309,4.4,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,1,Gold Coast,Behind,Nick Malceski,7M 15S,435,1,1,0,13,6,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,435,6.2,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,1,Gold Coast,Behind,Gary Ablett,11M 57S,717,1,1,0,14,6,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,717,10.2,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,1,Gold Coast,Goal,Jesse Lonergan,14M 41S,881,6,6,0,20,6,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,881,12.5,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,1,Gold Coast,Goal,Tom Lynch,17M 30S,1050,6,6,0,26,6,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,1050,14.9,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,1,Gold Coast,Behind,Rushed behind,19M 8S,1148,1,1,0,27,6,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,1148,16.3,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,1,Gold Coast,Behind,Nick Malceski,19M 44S,1184,1,1,0,28,6,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,1184,16.8,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,1,Gold Coast,Behind,Gary Ablett,22M 19S,1339,1,1,0,29,6,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,1339,19,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,1,Gold Coast,Goal,Tom Lynch,25M 35S,1535,6,6,0,35,6,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,1535,21.7,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,2,Essendon,Goal,Shaun McKernan,37S,37,6,0,6,35,12,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,1791,25.4,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,2,Essendon,Behind,Joe Daniher,2M 52S,172,1,0,1,35,13,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,1926,27.3,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,2,Essendon,Goal,Ryan Crowley,3M 48S,228,6,0,6,35,19,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,1982,28.1,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,2,Gold Coast,Goal,Gary Ablett,4M 56S,296,6,6,0,41,19,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,2050,29,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,2,Gold Coast,Goal,Aaron Hall,7M 33S,453,6,6,0,47,19,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,2207,31.3,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,2,Gold Coast,Goal,Jack Martin,11M 46S,706,6,6,0,53,19,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,2460,34.8,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,2,Gold Coast,Behind,Tom Lynch,13M 56S,836,1,1,0,54,19,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,2590,36.7,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,2,Gold Coast,Behind,Jarrod Harbrow,15M 6S,906,1,1,0,55,19,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,2660,37.7,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,2,Gold Coast,Goal,Callum Ah Chee,16M 34S,994,6,6,0,61,19,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,2748,38.9,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,2,Gold Coast,Behind,Gary Ablett,17M 38S,1058,1,1,0,62,19,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,2812,39.8,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,2,Gold Coast,Goal,Dion Prestia,22M 19S,1339,6,6,0,68,19,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,3093,43.8,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,2,Essendon,Goal,Kyle Langford,25M 57S,1557,6,0,6,68,25,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,3311,46.9,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,2,Gold Coast,Goal,Tom Lynch,28M 14S,1694,6,6,0,74,25,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,3448,48.8,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,2,Essendon,Goal,Joe Daniher,29M 43S,1783,6,0,6,74,31,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,3537,50.1,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,2,Gold Coast,Behind,Touk Miller,30M 59S,1859,1,1,0,75,31,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,3613,51.2,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,3,Gold Coast,Behind,Aaron Hall,3M 46S,226,1,1,0,76,31,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,3921,55.5,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,3,Essendon,Behind,Mathew Stokes,5M 18S,318,1,0,1,76,32,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,4013,56.8,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,3,Essendon,Goal,David Zaharakis,7M 38S,458,6,0,6,76,38,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,4153,58.8,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,3,Essendon,Behind,Rushed behind,9M 36S,576,1,0,1,76,39,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,4271,60.5,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,3,Gold Coast,Goal,Sam Day,12M 43S,763,6,6,0,82,39,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,4458,63.2,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,3,Essendon,Behind,David Zaharakis,14M 52S,892,1,0,1,82,40,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,4587,65,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,3,Gold Coast,Goal,Aaron Hall,15M 36S,936,6,6,0,88,40,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,4631,65.6,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,3,Gold Coast,Behind,Ryan Davis,17M 25S,1045,1,1,0,89,40,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,4740,67.1,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,3,Gold Coast,Behind,Alex Sexton,17M 54S,1074,1,1,0,90,40,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,4769,67.6,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,3,Gold Coast,Goal,Nick Malceski,18M 25S,1105,6,6,0,96,40,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,4800,68,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,3,Essendon,Behind,David Zaharakis,20M 52S,1252,1,0,1,96,41,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,4947,70.1,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,3,Gold Coast,Behind,Ryan Davis,22M 31S,1351,1,1,0,97,41,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,5046,71.5,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,3,Gold Coast,Goal,Tom Lynch,24M 38S,1478,6,6,0,103,41,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,5173,73.3,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,3,Gold Coast,Behind,Rushed behind,25M 39S,1539,1,1,0,104,41,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,5234,74.1,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,3,Essendon,Goal,Mathew Stokes,27M 0S,1620,6,0,6,104,47,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,5315,75.3,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,4,Essendon,Goal,Mathew Stokes,1M 1S,61,6,0,6,104,53,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,5447,77.2,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,4,Essendon,Goal,Mathew Stokes,4M 56S,296,6,0,6,104,59,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,5682,80.5,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,4,Gold Coast,Goal,Sam Day,9M 40S,580,6,6,0,110,59,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,5966,84.5,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,4,Gold Coast,Behind,Touk Miller,12M 42S,762,1,1,0,111,59,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,6148,87.1,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,4,Gold Coast,Behind,Callum Ah Chee,14M 11S,851,1,1,0,112,59,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,6237,88.4,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,4,Gold Coast,Behind,Rushed behind,14M 53S,893,1,1,0,113,59,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,6279,89,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,4,Gold Coast,Behind,Adam Saad,16M 34S,994,1,1,0,114,59,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,6380,90.4,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,4,Gold Coast,Behind,Alex Sexton,19M 32S,1172,1,1,0,115,59,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,6558,92.9,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,Gold Coast,Essendon,3:35,Carrara,4,Gold Coast,Goal,Alex Sexton,22M 39S,1359,6,6,0,121,59,2016-03-26_R1_Gold Coast-v-Essendon,1754,1941,1691,1673,7059,3695,5386,6745,95.6,121,59,62,Win,Gold Coast,Essendon
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,1,North Melbourne,Goal,Nick Dal Santo,1M 54S,114,6,6,0,6,0,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,114,1.5,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,1,Adelaide,Goal,Josh Jenkins,4M 30S,270,6,0,6,6,6,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,270,3.6,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,1,North Melbourne,Behind,Rushed behind,5M 38S,338,1,1,0,7,6,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,338,4.5,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,1,North Melbourne,Behind,Lindsay Thomas,7M 32S,452,1,1,0,8,6,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,452,6,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,1,Adelaide,Goal,Matt Crouch,11M 11S,671,6,0,6,8,12,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,671,8.9,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,1,Adelaide,Behind,Eddie Betts,13M 13S,793,1,0,1,8,13,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,793,10.5,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,1,Adelaide,Behind,Rory Sloane,15M 46S,946,1,0,1,8,14,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,946,12.5,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,1,North Melbourne,Behind,Lindsay Thomas,19M 47S,1187,1,1,0,9,14,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,1187,15.7,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,1,Adelaide,Behind,Rushed behind,22M 45S,1365,1,0,1,9,15,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,1365,18,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,1,Adelaide,Goal,Paul Seedsman,25M 7S,1507,6,0,6,9,21,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,1507,19.9,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,1,Adelaide,Behind,Taylor Walker,26M 5S,1565,1,0,1,9,22,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,1565,20.7,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,1,North Melbourne,Goal,Jarrad Waite,27M 44S,1664,6,6,0,15,22,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,1664,22,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,1,Adelaide,Behind,Eddie Betts,28M 49S,1729,1,0,1,15,23,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,1729,22.8,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,2,North Melbourne,Goal,Jarrad Waite,1M 12S,72,6,6,0,21,23,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,1808,23.9,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,2,Adelaide,Behind,Taylor Walker,3M 8S,188,1,0,1,21,24,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,1924,25.4,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,2,Adelaide,Goal,Tom Lynch,8M 3S,483,6,0,6,21,30,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,2219,29.3,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,2,Adelaide,Goal,Josh Jenkins,9M 9S,549,6,0,6,21,36,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,2285,30.2,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,2,North Melbourne,Goal,Drew Petrie,11M 20S,680,6,6,0,27,36,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,2416,31.9,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,2,Adelaide,Goal,David Mackay,12M 22S,742,6,0,6,27,42,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,2478,32.7,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,2,North Melbourne,Behind,Drew Petrie,17M 42S,1062,1,1,0,28,42,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,2798,36.9,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,2,Adelaide,Goal,Sam Jacobs,20M 15S,1215,6,0,6,28,48,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,2951,38.9,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,2,North Melbourne,Goal,Jarrad Waite,21M 13S,1273,6,6,0,34,48,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,3009,39.7,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,2,Adelaide,Goal,Josh Jenkins,23M 38S,1418,6,0,6,34,54,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,3154,41.6,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,2,North Melbourne,Behind,Rushed behind,24M 38S,1478,1,1,0,35,54,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,3214,42.4,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,2,North Melbourne,Goal,Ben Brown,27M 38S,1658,6,6,0,41,54,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,3394,44.8,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,2,Adelaide,Goal,Taylor Walker,29M 45S,1785,6,0,6,41,60,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,3521,46.5,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,2,North Melbourne,Behind,Jarrad Waite,31M 53S,1913,1,1,0,42,60,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,3649,48.2,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,3,Adelaide,Goal,Taylor Walker,2M 14S,134,6,0,6,42,66,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,3852,50.8,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,3,North Melbourne,Goal,Shaun Higgins,4M 0S,240,6,6,0,48,66,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,3958,52.2,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,3,North Melbourne,Goal,Lindsay Thomas,5M 14S,314,6,6,0,54,66,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,4032,53.2,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,3,Adelaide,Goal,Josh Jenkins,7M 50S,470,6,0,6,54,72,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,4188,55.3,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,3,Adelaide,Behind,Scott Thompson,9M 45S,585,1,0,1,54,73,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,4303,56.8,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,3,North Melbourne,Goal,Ben Brown,11M 17S,677,6,6,0,60,73,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,4395,58,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,3,Adelaide,Goal,Josh Jenkins,13M 46S,826,6,0,6,60,79,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,4544,60,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,3,North Melbourne,Goal,Brent Harvey,18M 18S,1098,6,6,0,66,79,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,4816,63.6,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,3,Adelaide,Behind,Wayne Milera,21M 15S,1275,1,0,1,66,80,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,4993,65.9,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,3,North Melbourne,Goal,Brent Harvey,23M 32S,1412,6,6,0,72,80,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,5130,67.7,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,3,North Melbourne,Goal,Brent Harvey,24M 59S,1499,6,6,0,78,80,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,5217,68.8,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,3,Adelaide,Goal,Richard Douglas,27M 36S,1656,6,0,6,78,86,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,5374,70.9,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,3,North Melbourne,Goal,Taylor Garner,29M 12S,1752,6,6,0,84,86,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,5470,72.2,107,97,10,Win,North Melbourne,Adelaide
2016,26/03/2016,1,North Melbourne,Adelaide,7:25,Docklands,3,North Melbourne,Behind,Robbie Tarrant,33M 10S,1990,1,1,0,85,86,2016-03-26_R1_North Melbourne-v-Adelaide,1736,1982,2138,1722,7578,3718,5856,5708,75.3,107,97,10,Win,North Melbourne,Adelaide
